,text,category,label
3023,Namma kitta Kadu iruntha aduthukuvanga Poo iruntha pudingikivanga Padippa mattum Namma kitta irunthu aduthukavey mudiyathu chithambaram mass dialogue ya,Positive ,2
3024,Dai 23 000 dislikes yentha Fu da pottan,Positive ,2
3025,Thala Thala Thala Thala Thala,Positive ,2
3026,Hindi remake but it resembles ellam avan seyal movie also,Mixed_feelings ,1
3027,Sam CS Sir ku 1 Like Podunga,Positive ,2
3028,i love nawazuddin sidiqui hads of Rajni sir Yash faaaaaan,Positive ,2
3029,First Rajini sir and Nana Patekar sir And Now Rajini sir Nawazuddin siddiqui What does else we want,Mixed_feelings ,1
3030,Ennda three days aaidichu 1million likes innum varala,Positive ,2
3031,Sama music sam cs super trailer Vara level ku thariya bgm karanam super ji,Positive ,2
3032,Lv u Vijay Sir From Karnataka,Positive ,2
3033,Vijay sethupathi anna oru katathula tharamana padangal kuduthingaa ippo mass films kudukarangra perula mokka padamaa kudukiringaaa,Mixed_feelings ,1
3034,Remake of hindi pink movie,Positive ,2
3035,Ennangada ithu viswasam bgm kekuthu thinking face thinking face,Negative ,0
3036,pure white the king maker da indian cinemala evanayavathu original lookla vara sollunga handsome da enga thala,Positive ,2
3037,Yes thalaivar kolai kandula irukaru irangna adiknum,Positive ,2
3038,HATERS DON T BE SO JEALOUS WAIT FOR IT PLS COOL DOWN,Mixed_feelings ,1
3039,2 million likes varum nu solluravunga Hit like,Positive ,2
3040,Ethu aellam numbura mathriya eruku Pommai paddam pola Sakthiman 2,Negative ,0
3041,T H A L A,Positive ,2
3042,Ennanga da BGM la viswaroopam sound lam kekkutha,Negative ,0
3043,Ur Rocking chiyaan sir,Positive ,2
3044,Siva kita inime padam koodukathinga,Mixed_feelings ,1
3045,thalaiva aaaaaa aaaa kaali attam super,Positive ,2
3046,Thala naale thaaru maaru thaa ultimate star Ajith Kumar வ ாழ்க,Positive ,2
3047,Thala kaga yathana nakal venumanalum wait panuven,Positive ,2
3048,Konjam biriyani seen bgm release pandrengala,Positive ,2
3049,ithukku peru thaan thalaivar athiradi petta paraak,Positive ,2
3050,Ayioo ponna azhagulast la paaah thalaivaaa,Positive ,2
3051,Evil chitti character kola masss,Positive ,2
3052,Nawaz bhai Ye kahan chale gaye aap,Negative ,0
3053,Really semaa Karthik bro bgm Vera level,Positive ,2
3054,boss yen treand la katta matangudhu,Mixed_feelings ,1
3055,Thalaivaaa romba neram unga teaser ku wait pannitu irundhen ipo thaa pakkura,Positive ,2
3056,Epa dai padama da idhu vera level la iruku da therika vetu irukanga marana mass,Positive ,2
3057,One day Ku views aey 2 m bigilku likes aey 3 million in 24 hours varum mokka pasangala,Mixed_feelings ,1
3058,Semma thalavaaa full,Positive ,2
3059,Who r all here after avengers endgame Tamil dubbing,Positive ,2
3060,Dhanush Anna Vera level getup Ennu soldravinga mattum like podunga,Positive ,2
3061,Kicha sudeep fan s hit likes,Mixed_feelings ,1
3062,Mass mass mass mass Vikram sir,Positive ,2
3063,Thala epavum first etilium best thala vazhuga valamudan daily comment panranvanga ellarum oru like podunga,Positive ,2
3064,Vijay Sethupathi kaaga intha Padam paakanu,Positive ,2
3065,Yuvan proved again in BGM He is always king in BGMS Die hard 90kids yuvan fans please like this,Positive ,2
3066,Thala semma Love you thala,Positive ,2
3067,Nangalum kola gandula irukom movie paakka,Positive ,2
3068,Nerkonda paarvai trailer review,Positive ,2
3069,Komalea semma fit marana waiting bro,Negative ,0
3070,Super star awesome vfx kola kuthu,Positive ,2
3071,kadaram kondan movie marana mass waiting,Mixed_feelings ,1
3072,i Yooo ipaaaaaaa Thala Semaya Erukinga Love You Thala,Positive ,2
3073,Wt a movi wt aaaaaa moviii superb superb,Positive ,2
3074,Sprr boss from Yash fans Karnataka,Positive ,2
3075,Super star Super hit,Positive ,2
3076,yes it is releasing in kannada,Positive ,2
3077,Enna solla edhu solla comments type panna vaartha illa u Vetrimaran sir,Positive ,2
3078,Thalaivar ku enna pa vaisu ippadi kalakraru,Positive ,2
3079,Last dialogue Thala to his fans Ippayachum purinjikonga,Positive ,2
3080,Dhanush anna kku oru NATIONAL AWARD parcel zany face grinning face with one large and one small eye zany face grinning face with one large and one small eye,Positive ,2
3081,Amazing Akki sir and rajni sir,Positive ,2
3082,pakka va Rajinified kola gandula waiting,Positive ,2
3083,Shankar fans hit like,Positive ,2
3084,Korraikum nai kadikathu nu solluvanga Ithulea yea therithu ivalo bayam nu Iraivi 2,Positive ,2
3085,Enakku therinju rendu padamum blockbuster than,Positive ,2
3086,Confirm ithu karthi ku periya Black buster agum,Negative ,0
3087,Trailer la ivlo visual treat ah face with monocle face with monocle theatre la 3d kannadilaaaaaaaa,Positive ,2
3088,Shivaji la patha slang sweet sapda porom Verithanam,Positive ,2
3089,Vara level oodi poidu oorama poidu oothigi poitu vara thu yenga thalaivaru,Positive ,2
3090,Sema na sema na sema naa nee,Mixed_feelings ,1
3091,ajith sir fans lam like pannunga,Positive ,2
3092,adeiii idhoda stop pannikonga padatha rls pannadhinga da mudiyala,Positive ,2
3093,Neraya neraya neraya edhirparppu for thala,Positive ,2
3094,0 16 indha scene a pause pani paathavan laa kai thooku,Mixed_feelings ,1
3095,Naagalu pongaluku sweet saapda poro talaiva,Positive ,2
3096,Tamilrockers dai una nambi than da irukan,Positive ,2
3097,Shankar sir Tamil cinema voda James camroon,Positive ,2
3098,Amma sathiyama sollunga da indha trailer nalla illainu neengalam thirundhave mattingada,Positive ,2
3099,pana maratthula irupathu nonku Thala ya ethirthaa sanku,Positive ,2
3100,Romba nal kaluchi thalaya opening scene illama pakuran,Positive ,2
3101,Thala fans ellarukum good morning Yarellam innum Pallu valakama trailer parkureenga,Positive ,2
3102,Bigil trailer wait pandravanga like ppdunga,Positive ,2
3103,Ippo enna panna poram sweet sapada poram,Positive ,2
3104,Samma stylaruku thalaiva Padam kandipa hit daa Jai thalaiva from ntr fans Andra,Positive ,2
3105,Crt time la vidama yenya ippadi panringa,Negative ,0
3106,Visual fight pattasu kelapudhu,Mixed_feelings ,1
3107,Mass Ajith Anna luv u,Positive ,2
3108,Marana mass Thala da,Positive ,2
3109,Vere level waiting for movie,Positive ,2
3110,Ippa enna panna porom sweet sapda porom,Positive ,2
3111,Last dialogue vera level thala,Positive ,2
3112,Wow Ak is looking Very dangerous,Negative ,0
3113,Odanae vanthuruvanunga sk fans likeu commentunu face with hand over mouth smiling face with smiling eyes and hand covering mouth face with hand over mouth smiling face with smiling eyes and hand covering mouth,Positive ,2
3114,Sethu sir eppadi padam panna aalu ippadi vanthu yulutingala,Negative ,0
3115,Cute Fight en nenjil vandhu song WhatsApp status,Positive ,2
3116,Ithellam hit aguma Doubt thaaan,Mixed_feelings ,1
3117,Movie vera level ah iruka pothu,Mixed_feelings ,1
3118,Thalaaaaaa veraaa lvl vera lvl vera lvlll,Mixed_feelings ,1
3119,1 36 indha frame la Thala vera level la irukaru pa,Positive ,2
3120,Pink remake bt Ajith is looking so damn handsome in it,Positive ,2
3121,Rombha naalu ku apparam oru super aana Ajith movie paakaporom Good Trailer,Positive ,2
3122,Bigil like Kaithi Comment Enaku kaithi dhaan pudichiriku,Negative ,0
3123,6 days to go,Positive ,2
3124,Irukku innaikku Meme creators kku nalla concept memes irukku,Positive ,2
3125,Vijay Anna rasiganin manamarndha valthukal to ajith Sir,Positive ,2
3126,Look like pink hindi movie remake,Mixed_feelings ,1
3127,Ithu than da rajini padam,Positive ,2
3128,Anybody notice kutti moonji and ayaz,Positive ,2
3129,Naraya Naraya Naraya Naraya Thala mudi Naraya,Mixed_feelings ,1
3130,Pakathana pora pongaluku kaali oda adatha,Positive ,2
3131,Video va pakama like potavaka matum inga likes poduka,Mixed_feelings ,1
3132,Aiyo namba mind vera angaya poguthya Sivakumar rolling on the floor laughing rolling on the floor laughing,Positive ,2
3133,Shankar mass grand great super star rajinikanth great,Positive ,2
3134,701 likes thala fans 1 million likes varanum pangaaigala,Positive ,2
3135,Sema vera level thala padathukku marana waiting,Positive ,2
3136,Petta trailer Sema Marana Mass waiting,Positive ,2
3137,Padamna Ithu padam Semma message movie Great,Positive ,2
3138,Dislikes mattum poda vantha nanbargaluku THALA sollum mass dialouge at 2 05min,Positive ,2
3139,I am Surya fan But all time favorite superstar,Positive ,2
3140,en kadavulay en thala thaan Thala nee palaandu vazlanum,Positive ,2
3141,Thugarathuku munadi trailera pathutu oru like potutu pongapa apathan namaa getha katalam ok,Positive ,2
3142,No 1 trending in SG Sri Lanka still,Positive ,2
3143,Omg super star rocking,Positive ,2
3144,Thala mass bgm pakka mass thala and Yuvan masssssss,Positive ,2
3145,Nerkonda paarvai thanpa Inga pathigala Thala oru thatava kuda Kanna simitala Wow Thala Vera leval,Positive ,2
3146,DOWNLOAD FULL MOVIE,Positive ,2
3147,Namma Thalapathy64 Oru like podlama,Negative ,0
3148,Yenda oru padatha eduka evlo kasthapadranga ava avanum mayiru maari comment panringa potta pasangala ithuku mela ennada graphicsku,Negative ,0
3149,eala sotta trailer nallavae illa Vijay sethupathi than mass avarukaga pakkalam,Mixed_feelings ,1
3150,Enada konjam mad max mathiri iruke thinking face thinking face,Negative ,0
3151,see 7 to 12 yaru da ivan kabali da kaala ipo kaali ya kaali dhan empty,Positive ,2
3152,Neraya neraya yethir pakurom padutola varuma,Positive ,2
3153,Vijay fans parthavanga like podunga,Positive ,2
3154,Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama thala bloods hit like her,Positive ,2
3155,0 47 தல U1 bgm Goosebumps,Positive ,2
3156,style a irukena paaaah 90s rajni is back Thalaivaaaa Thank you so much karthik anna,Positive ,2
3157,petta trailer vara level makal selvan vijay sethupathi fans and thalaivar fans hits like,Positive ,2
3158,Yennada tin padam directora nadikka vecchirukinga,Positive ,2
3159,Superstar coming back Petta pattaya iriki,Positive ,2
3160,2 18 awwwwwwwww what a cute style sirusukum un style yelusukkum un style persukkum un style,Positive ,2
3161,Thalaaa mass look but pink movie laaaa fight illaaa but thalaaaa ithulaaaa semaaaa mass ooo masss,Positive ,2
3162,Ipdiii Nerya nerya nerya nerya the horns sign of the horns the horns sign of the horns,Positive ,2
3163,2 0 waiting veriyans like here,Negative ,0
3164,Avengers endgame Tamil dubbing movie ah asingapadithuttu ne trailer release pandriya Unnoda movie edumae odathuda,Negative ,0
3165,Bairavaa feeel pa Vjs evlo masssa panuvarunu naan edhur pakala Wishes from all thalapathy fans,Positive ,2
3166,Batman Krish Atharva nadicha oru Padam,Positive ,2
3167,Sarkar cannot beat 2 0 hahahahaha Always Thalaiva superstar rajinikanth,Positive ,2
3168,ILAYA SUPER STAR THALAIVAR DHANUSH VAAZHGA,Positive ,2
3169,Thala mass dialogue u r great,Positive ,2
3170,U re lie lie lieing Avara cntrl panunga plzzzz like cntrm pana mudyathu,Negative ,0
3171,intha Diwali ku iruku aaaappppu iruku but yarukunu na sollamata,Positive ,2
3172,Bro enna view apdiye irukku hang ahiducha,Positive ,2
3173,Indha movie semma interesting ah irukum pola Oru song kuda illa,Negative ,0
3174,Thala mass nu soldra vanga like podunga,Positive ,2
3175,suma comedy panathingada intha padam enna reallifeah poda neengalum,Positive ,2
3176,Thala pola varuma ULTIMATE STAR,Positive ,2
3177,Bat man trailer patamari iruku,Positive ,2
3178,Sweet sapta porom last dance semma,Mixed_feelings ,1
3179,Im big fan of Ajith kumar Forever endever,Positive ,2
3180,Intha time sirappana tharamana thalaivar pongal irukku,Positive ,2
3181,Hostel warden ah ini tamilnattukke kaaval Avar thane,Negative ,0
3182,Super Thala Vera level,Positive ,2
3183,Pink Trailer Vs Nerkonda Paarvai Trailer,Positive ,2
3184,Trailer nala iruku But full irutula film eduthrukaka Suriya velicham ila Kandippa film oduthannu santhegam thaan,Positive ,2
3185,Awesome awesomeness awesome style king is back,Positive ,2
3186,Mass la pakka mass thalaivar athiradi,Positive ,2
3187,All I understood from this video was Vikram likes Dosai,Positive ,2
3188,Chiyan vikram fans Hit like bgm likers,Positive ,2
3189,Thalaivar thalaivar dhan ya 3 enna energy enna maasu Mmale kola veri,Negative ,0
3190,Vera lvl Romba nal ku apporam ajith sir on full form Nalla velaiku siruthai siva thollai inni illai,Positive ,2
3191,It still looks like a fan made trailer,Positive ,2
3192,Le Batman I quits my job,Positive ,2
3193,thalivare vanakkam makkal selvan fans like podunga pappom,Positive ,2
3194,Thalaivar Looks Like Sivakarthikeyan in 2 20,Positive ,2
3195,Saguratha irutha sanda potu saganum yar kallaium vizla kudathu No fear,Negative ,0
3196,1 6 million views 4 hours 514k like how is possible total fake likes,Positive ,2
3197,UltimateStar Thala vera vera vera level NERKONDAPAARVAI,Positive ,2
3198,O 42 sec la mbl uh vachhi akahay kumar veraa level dir shankar done massive,Positive ,2
3199,Sahoo Tamil teaser 12 million view nkp just 8,Positive ,2
3200,Anna Vera level paande ungalukku arumaiyana munnetram,Positive ,2
3201,1mn likes target achieve agumnu namburavaga like pannuga,Positive ,2
3202,Krish la vera costume marae irukku rolling on the floor laughing rolling on the floor laughing,Positive ,2
3203,Who is here after Movierulz But ASURAN,Positive ,2
3204,Kadisi varaikum epadi yenda white hair la katuringa avaruku avalo onum vayasu hagalaye,Positive ,2
3205,After a long time different aana ajith movie After mangatha idhu dha nala irukum nu nenaikuren,Positive ,2
3206,Wow 13million views 610k likes Vaazhga RAJNIKANTH,Positive ,2
3207,Na Thalapathy Rasigan but Thala mass tha,Positive ,2
3208,always super star ma rajini sir,Positive ,2
3209,Semaaaaaaaa Ethirpaatha maathiriye summa athuruthille biggest indian movie from tamil cinema,Positive ,2
3210,Thala pola varuma Thala eppavume mass vera leval,Positive ,2
3211,Aur ye pihu movie ki tarah h means puri copy koun sehmat h,Mixed_feelings ,1
3212,Thalllaaaa thalapathy unn kita kuda varamutiyadhu,Positive ,2
3213,Nadaka kudathuna Director s film Nadaka vidamaatanna athu Thala film,Mixed_feelings ,1
3214,Semma karuthu at the end saavuradha irundhalo sandapotu saavanum Bayandhu kaalla uzhundhu saava koodadhu,Mixed_feelings ,1
3215,Dislike poota Vijay anna fans Hit Like,Positive ,2
3216,Sk fans like Arjun fans comments podunga,Positive ,2
3217,Semma padam hit aaga ennodaiya valthukal,Negative ,0
3218,Vera level dhanush anna GV bgm,Positive ,2
3219,Kadasiya Vara dialogue dislikes pottavangaluku correct ta irukku,Positive ,2
3220,Sam CS Bgm Vera Level smiling face with 3 hearts smiling face with 3 hearts,Positive ,2
3221,Rajini Shankar fans hit like,Positive ,2
3222,Super Star Awesome Action Stylish King Rocks Petta Pongal Da Viswasam Parruppalam Inga Vegathuda,Positive ,2
3223,Trending no 1 Sk fans like pannunga,Positive ,2
3224,Next award ah yov ennaya ந ீங்க,Positive ,2
3225,Bigil a vida sema karthi anna,Positive ,2
3226,Dei Ennada Panni vechu rukinga pink Padam pochada,Positive ,2
3227,Yeanda ivlo stylish aana role ku punch dialogue kuduthu saavadippeenga,Positive ,2
3228,Unnaku enna pa hero padathala la nadikira,Positive ,2
3229,Ada cha Enna ivalo kevalama iruku,Negative ,0
3230,Yenada comment ah vida Dislike extra va irukku,Mixed_feelings ,1
3231,Konjam comedy ah irruku Aanalum mass ah irruku,Positive ,2
3232,Waiting for thala Naraiya Naraiya Naraiya Naraiya,Positive ,2
3233,1 55 talaivar semma mass dialogue super,Positive ,2
3234,Like danush Comments surya Yaru mass nu parkalam Iam danush,Positive ,2
3235,Petta vs viswasam Like petta Comments viswasam,Positive ,2
3236,Sama thalaaaa I am waiting,Positive ,2
3237,Last dialogue perfectly fit for ajith fans Gotha unga thala soldraru ketukongada potta pasangala,Negative ,0
3238,Thala na mass Thala mattum thaaan Masssssssss,Positive ,2
3239,Intha 21k dislikes la 90 vijay makkan fans Chinna payaluga,Negative ,0
3240,55K Dislikes potavangaluku Avalovu veriyada Mudinjatha pannikongada Thala thaan gethu,Positive ,2
3241,Dey enga Da Namma makkalselvam dialogue eh kanom,Positive ,2
3242,Super semma thalaiva vera level,Positive ,2
3243,Apdiye doom trailer patha maathiriye iruku,Positive ,2
3244,1 million views likes kodu varum thala fans support nkp trailer,Positive ,2
3245,One like for Akshay Kumar fan s,Mixed_feelings ,1
3246,0 32 that moment Kottaisami thalaikeela dhan kuthipen,Positive ,2
3247,Orutharuku viswasama irukirathuku aduthavangala yen asinga paduthanum 57k dislike thirunthatha jenmangal iruthenna laabam,Mixed_feelings ,1
3248,Last ta ajith sir sonna dialoge yengala mathiri vijay anna fans ku Orutharukku viswasama ierkurathukku yen iennoruthara kasta baduthuringa,Positive ,2
3249,Watched bigil and kaidhi Bigil good Kaidhi VERITHANAM,Mixed_feelings ,1
3250,Thalai rasika matume neraiya fans irukanga apparam natipa rasika veriyoda irukanga,Positive ,2
3251,nalla bass ulla headphones la inda trailer ah parunga vera lvl effect bgm king uvan,Positive ,2
3252,1 57 sec mari pubg laa erundha,Positive ,2
3253,Konjam oothinguru odi pathungiru varathu thalaivaru,Positive ,2
3254,Dhanush Annan asuran Manjuchechi vetrimaran,Positive ,2
3255,Arjun sir hero level mass,Positive ,2
3256,super sankar sir waiting for 29,Positive ,2
3257,Marana Mass Thalaivar vera level la irrukkar Ivarku ellam vayasu eh kedaiadhu,Positive ,2
3258,Thala eppudi nee kannaye simutaama dialogue pesara Sema pa Thala takkar doi,Positive ,2
3259,Super star na summa va super,Positive ,2
3260,Petta maranamas SUPER STAR COME BACK,Positive ,2
