,text,category,label
917,Face of indian cinima kolamass kolakolli waiting november 21 mamangam day,Positive ,2
918,Dileepettan muthanu ningal lalettan fansanenkil nallathu paranjo kazhapamilla athinu dileepettan undakandataaa,Negative ,0
919,Pwolichu lalettaaa,Positive ,2
920,Teaser kand thalliparanjavarkku Trailer oru marupadiyanu including me,Positive ,2
921,Varan irikkunnath mass padam matram alla Comedy entertainer kudiya,Positive ,2
922,E sooraj comedy anel padam odum serious carecter anel Padam poliyum,Mixed_feelings ,1
923,Kidilam padam direction ennoke paranja ithaanu mone,Positive ,2
924,Raja Annum Ennum Raja Thanne,Positive ,2
925,Vere level Ikka uff,Positive ,2
926,verey level maranamaass neeralikk polumilla 1 m views,Positive ,2
927,Enta jayetta ithu minnichekkane kazhinjya varshathe nammada pala planum polinjyu ithu athupole avaruthu avulla,Positive ,2
928,Trailer idunnathin munb thanne dislike adicha mahaan maark ente oru naduviral namaskaaram,Negative ,0
929,Super acter nammude lalettan Super hero nammude lalettan,Positive ,2
930,Eattante pscho Fan Loooov u soooo much Laletttaaaaa,Positive ,2
931,Ee role mammookkak aahnnu cherunathu anu arinja lalettan fans right now kurupottikal rolling on the floor laughing rolling on the floor laughing,Negative ,0
932,Dis like adichavar aaro avar onnum parayunnilla,Mixed_feelings ,1
933,Ente ponne oru rekshem illa kidukkachiiiiiiiiii Lalettan Hvy,Positive ,2
934,Sidhik sir Great performance Kalakki,Mixed_feelings ,1
935,mammookka oru rakshayum Illa kiddu,Positive ,2
936,Waste trailer,Negative ,0
937,Lucifer fdfs pokunnu lalettante White n white lookil,Positive ,2
938,Singam model oru kidilan action movie aakatte,Positive ,2
939,Chila bhagagal pulimurugan le pole thonniii ikkayude ee movie yum successful aakatte ennu aashamsikkunnuuu,Mixed_feelings ,1
940,Pazzhassirajaye kadathi vettum e maamangam,Mixed_feelings ,1
941,flop kaluda rajakumaran ee padam hit agum pisharadikku,Mixed_feelings ,1
942,Tamil film Pizza de oru style,Positive ,2
943,Trailer atra pora Movie nannayirikumenu pratheekshikunu,Mixed_feelings ,1
944,Pinnem Pinnem Kanuvaaa Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Positive ,2
945,kandittum kandittum mathi aakunnilla,Positive ,2
946,dislike adikkunna ella myrenmaarrum poyi oomb,Negative ,0
947,Pwoli pwoli ee prayathilum enta amoooikkaaaa,Positive ,2
948,ennalum ente mammookkaaaa ningayokke enna poliyaan ningaleyallathe mattareyum ividonnum sangalppikkan polum pattilla,Positive ,2
949,Malayala cinemayude khathi kadalinumappuram ethicha punyam megastar mammookka,Positive ,2
950,Trailer kanan thudangumbol 25k like,Positive ,2
951,Prithviraj as zayeed masood Ith pwolikkum,Positive ,2
952,Kore naalk shesham ikkante padam kananam enn thonnath ee trailer kandapola ith polikum,Positive ,2
953,Morning eneechepol thanne veendum kandavar arund7 22,Positive ,2
954,Chunk alla chunk edippaaanu laalleettaaan,Positive ,2
955,Ethe enthu vaa dae ethe athinu kai addikaan kore fans oolagalum,Negative ,0
956,Thandhayilaathavarum palathandhaku piranavanmaarum aayaa lalettan fanss fislike adikaann kore preyaasapedunundd face with hand over mouth smiling face with smiling eyes and hand covering mouth face with hand over mouth smiling face with smiling eyes and hand covering mouth abarariyunilaa malayala cinemayude shaapam aann lalettan fans en,Negative ,0
957,Ithu verum oru samble vedikkettu iniyaanu podipaaranapooram appo churikki paranjaal vishu RAAJAyum RAAJAyude pillerum angukondupokum alla KONDUPOYI,Positive ,2
958,Trailer 15am pravashyam repeat adich kandita njn eii cmt box il vabnath Ikka pwolichuuu,Positive ,2
959,Trailer okke kollam But last ezhuthi kanucha goodwill entertainment aanu prblm,Mixed_feelings ,1
960,AAA maha avathaaram piravi yedukkan poagunnu Ini uyertheyunelppinte dhinangalanu,Positive ,2
961,5 millionilekk kuthikkunna makankam trailerinu ellavidha bhavukangalum nerunnu,Positive ,2
962,Mamooka Polichu Oru Rakshyumilla Mass,Positive ,2
963,Pwoli padam Vijay Sreenivasin vijayashamsagal nerunnu,Positive ,2
964,Innu thanne ithu etramathe vattama e trailer repeat adichu kanunnennu eniku thanne ariyilla kidiloskki,Positive ,2
965,Ningale katatthi vettan ningal matrame ollu laletta,Positive ,2
966,Kattttta waiting adikkkkkam macha Oru like,Positive ,2
967,Oru divasasam oru 10 pravashyamenkilum kanum,Positive ,2
968,Inn Lucifer inte 27th poster kand nere ingott trailer kaaanan vannu 1 34 hugging face hugging face,Positive ,2
969,Ettan fansinte vaka irikatte oru kuthirapavan ikka muthanu,Positive ,2
970,Oru ghum illaa,Negative ,0
971,ൊ ൊ Item Laletta Big salute to Raju ettan Lucifer,Positive ,2
972,Laluni fanskar thudangi dislike adikkan avarkku ente vaka,Negative ,0
973,Level item Padavum ithupole aya mathiyaynu,Positive ,2
974,Applause from an ettan fan Mammukka katta swag,Positive ,2
975,Enta ikka polichu Kidu item Ethu polikkum,Positive ,2
976,Ore oru rajavu lalettan smiling face with 3 hearts smiling face with 3 hearts 10 million views aakum,Positive ,2
977,Ithanu Makkale nammal kanan aagrahicha ettan,Positive ,2
978,3 5 k dislike nalla kuru pottal anallo chorichil maraan wyt cheyee december 14 vere ellavarudeyum chorichill maati theraaam,Negative ,0
979,Kidukki MAMMOOKKA KATTA WAITING VYSHAKH SIR HAT S OFF U,Positive ,2
980,Ithil love reaction button indaarrnneeel njekkittt pottikkaaarrnnn,Positive ,2
981,Inganethe massinde koode aa mukhavum kanichal kidukkum,Positive ,2
982,Trailer muzhumikum munbu comment vaayikkan oodi vannatha ente ponnoo lalettan rajuvettan istham,Positive ,2
983,Manju varrier mathrame ulluvo actresss ayi kollilla,Negative ,0
984,Enthuaadeee uploaded cheyunnathinu mump 6k dislike face palm face palm ivanmarkku okke entha presnam,Negative ,0
985,Mammunniyude unda pottum ennulavar like adi rolling on the floor laughing rolling on the floor laughing,Negative ,0
986,Toveee ichayo trailer kandu aaake excitement adichu irikkuva film ethrayum vegham theater lu ethiyengil,Positive ,2
987,Ufff Ejjathi item mone Vakkukal varunila etta,Positive ,2
988,Video kandutheran samayam aayilla athinu munne malaranmar dislike adikan thudangi,Negative ,0
989,Mammukayude 150 kodi padem aayi maratte madura raja,Positive ,2
990,Kattaa waiting Suraj ettan Soubikkaa Robot ettan Japan chechi,Positive ,2
991,Ejjathi MASS Romanjam mammookka,Positive ,2
992,Padam iragan eni thivasagal mathram katta waiting,Positive ,2
993,Prayam oru number maathram thalivaa,Positive ,2
994,Oru newcomern kittavaunna etavaum nalla role all d bst team,Positive ,2
995,Ithu vere level trailer aanu Mone,Positive ,2
996,Trailer repeat kandukondirikkan thonnum LALETTAN ISHTAM,Positive ,2
997,Youtube adichu poi makkale Raja vannu,Positive ,2
998,Oru raksha illa ikka marana mass,Positive ,2
999,Dialougue okke LKG piller parayunna poleyund,Negative ,0
1000,sadaram trailer powli aayaaal film il onnum undavilla avrg film aayi othungaarund ath pole aavathirikkatte,Mixed_feelings ,1
1001,Trailler pora padam 8 nela pottum ane tonunee,Negative ,0
1002,Pazhassi raja pole oru mega hit aavatte,Positive ,2
1003,86K like minutes 120K like Feel the difference,Positive ,2
1004,tamilnattilum No1 trending aaya first malayalam trailer,Positive ,2
1005,Panchavarnaa thatha poley oola padavaruthittaaaa pishuuu,Mixed_feelings ,1
1006,Oru addar item koodi iyye padathill varan nde athe mikkavarum last avum arayya Twist,Positive ,2
1007,Ikka fans come on smiling face with 3 hearts smiling face with 3 hearts ikka uyir,Positive ,2
1008,Surajettan soubinkka powli combo,Positive ,2
1009,Un like Adaichavarkk Nadu viral namaskkaram,Negative ,0
1010,Trailer kaduppam odiyan pole akathirunnal mathiyayirunnu,Mixed_feelings ,1
1011,Kashtam 27k pottanmaaru ee keralathil indello daivame Dislike kandille,Negative ,0
1012,Ethu polikkum pinnalla,Positive ,2
1013,Polichu Odiyan manikante varave kandoo makkaleaaa,Positive ,2
1014,bgm Vere level Pwlichuu Thakarthy Mammookkka,Positive ,2
1015,Woww woww Katta katta waiting Lalettaaaaa,Positive ,2
1016,annaa njagal katta waiting aanu abudhabi dalma mallil annanem pillarem kanan,Positive ,2
1017,Pwolicheeee mammookkaa ingalu oru maha sagaram thanneyaaa,Positive ,2
1018,Ennalum ithrem kashttappettu dislike adikkunnadhu enthinanavo,Negative ,0
1019,Sreekumar avila prithiraj ennulla viswasam und So all best u guys,Positive ,2
1020,1 10 ee scene onnum cinemayil illa Pattich,Negative ,0
1021,Mass dialogue ketittu chiri vanathu enikku mathram aano,Mixed_feelings ,1
1022,Trailer ithanenkil padathinte kaaryam parayanundo padam koluthiyal bahubaliyude colectionkke pazhamkadha,Positive ,2
1023,Verupikkal manju ullathu ozhichal baki ellam super,Mixed_feelings ,1
1024,Odiyante triler leak cheyyum ennu parayunnavarod ayyappante photo veettil undenkilum swamiye kanan ellavarum malaykku thanne pokum,Negative ,0
1025,First Malayalam teaser to get k likes Lalettande mass,Positive ,2
1026,Manju warrier enthu koppe undakan irikuva,Negative ,0
1027,Mamookka eth polikkum,Positive ,2
1028,Dislike adukunna pooo maklkekk anta veral gift,Negative ,0
1029,Polichu namude േ rajuchettan,Positive ,2
1030,Aa urumi karakki adikkunnathu woe ROMANGIFICATION,Positive ,2
1031,Randu perum vishu angot kondu poyi Malayalam cinema industryde uyarthu ezhunelpum,Positive ,2
1032,ettavum polichath bgm aanu no raksha,Positive ,2
1033,Mammuni thendikal ethra dislikes adichalum Raja 8 nilayil pottum,Negative ,0
1034,Khalid rahman we r katta waiting here,Positive ,2
1035,trailer polichu ikka Marana mass,Positive ,2
1036,1 51 VAADA aa oru otta shot mathi,Positive ,2
1037,Oru thavana kanumbozhum hype kooduvanallo Bhaghavane,Positive ,2
1038,Njan Mohanlal fan aanenkilum Ikka Namichu,Positive ,2
1039,Koothara mass padam oru simbha touch,Negative ,0
1040,Mass entry ekka,Positive ,2
1041,kammara sambhavam madhuraraja trailer undakkiyaa aalanalle trailer undakiyathu cinema idi akathirunnal mathi vargam poloru padam ayalum mathi,Mixed_feelings ,1
1042,Haters ം vayi panjoo raja േ stronga double strongalle triple strong,Negative ,0
1043,Ente ponnoo Gopi Sundar Ingal poliyanu bro Mammookane pinne enthu parayaan oru raksheellaaa,Positive ,2
1044,Padam polichu mass class movie,Positive ,2
1045,Ikka mwuthe happy birthday lub u,Positive ,2
1046,Ithupoloru kidukachi trailer njan vere kandittilla,Positive ,2
1047,Ikkak vinu mohan fansinte ella supportum undagumm,Positive ,2
1048,athoru valiya kadhayaa monee paranju thudagiyaa super dialogue,Positive ,2
1049,Aahh kaalathille Muslim baasha enganaanoo athu polle thanneyanu lallettan ithill present cheyithirrikunnee Padam polkummmm,Positive ,2
1050,Ith kerala kkaraye ilakki marikkan irangunna padam Ini theatre poorapparamb aavunnath kanich tharam nee kandathonnumalla kettoda,Negative ,0
1051,December 12 ikka Katta Waiting ikka,Positive ,2
1052,Bgm poaRaaa Goapi aanel maanthittaanelum Bgm GoosebumpS aakkum,Negative ,0
1053,Appol summer vacation lucifer kondu pokum,Positive ,2
1054,Ithupole aayirunnu pulimurugan inte trailer Pinnedu nadannathuu malayala cinemaye maatimaricha charithramm Waiting for Odiyan laletta,Positive ,2
1055,Mammokkaaa katta waiting for this movie,Positive ,2
1056,Mass enn paranja pora marana mass,Positive ,2
1057,Mohanlal manju Manju mohanlal kanji kodukendi verumo Lalletta aduttha filmilengilum nadiye mattane plzzz Illengil kanji orappa,Negative ,0
1058,Katta waiting Lalettan Rajuettan polichu heavy Entha oru feel,Positive ,2
1059,Eth suraj ettan vaikunundengil etta nighalanu epo ente superstar parayunathinekalun nammal chaidhukanikunathila vijayam ennu ketitund proud of u oru aniyathikutti,Positive ,2
1060,Ippol thanne ethra pravashyam Kandu ennu enikkariyilla,Positive ,2
1061,BGm Uffffff Romanjam Katta Romanjam Epic Mamangam ൂ Haters ൻ ോ,Positive ,2
1062,Asooyamootha laalunnikal kuthiyirunnu dislike adikkunnu poy chaavinadaa,Negative ,0
1063,katta waiting mamangam njanum undakum November 21,Positive ,2
1064,From tamilnadu mamukka fan vera level,Positive ,2
1065,Trailer athra pora ennalum cinema polikaneeeerrr,Mixed_feelings ,1
1066,Kidivey ennu parayunnilla athilum valuthIkka prathekshakalkkappuram,Positive ,2
1067,Enthoke paranjalum anu mol Dhileepettanu nallonam cherunnund,Positive ,2
1068,Ikka mass Kolamass no raksha,Positive ,2
1069,raja muthalla jeevana 67 vayassilum nthoru energy proud to be mammoka fan,Positive ,2
1070,Luciferinte athrayum eatthilla ninte vatturaja pinna sunny chechie ullathu kondu kaanaaaam,Negative ,0
1071,kanunnathin anusarich veendum veendum kanan thonnunu,Positive ,2
1072,E padathodu koodi tovino Thomas super star,Positive ,2
1073,Nalla kidilan trailer Ithu kidukkum wowww,Positive ,2
1074,Pandaram adangan kanditu angu mathiyavanilaalo Onnonara trailer annaaa,Positive ,2
1075,Ithilude enkilum tirichu varuka lalettan fans waiting,Positive ,2
1076,Sreelumaram kandu padilli aampillaru cinemayedukkunnathu engane ennu,Positive ,2
1077,Mamangam fans show kandirikkum ad ini eath time ayalum ikkayum eattanum namukk oru Poleyalle,Positive ,2
1078,aadhyamayittanu oru nmalayala sinimayude trailer ithrayum dhivasam trendingil nilkkunnath,Positive ,2
1079,Kandirikum december season jayettan lelathil angu pidichunu paranjekk kta jayasurya fans oru like adiche,Positive ,2
1080,daivame chadichooo copy sundaran analloooo ini enthellaam kaananam,Negative ,0
1081,Trailer Kandal ariyam super hit aakum,Positive ,2
1082,Dislike adicha makkale okke onn kaanendi varum,Negative ,0
1083,V A sree kumar is indian film joker in malayalam industry fool poda sree kumari myre poyi chavada vatta,Negative ,0
1084,Trailer releasin munpe vann dislike adich pokunna kure vaanangal zipper mouth face zipper mouth face antha bayam irkattum,Negative ,0
1085,lalettante mass kanam vannavar mathram adiikku like poli,Positive ,2
1086,Its wanaah great ¥€¥ polichu laalettan chankanu chankidippanu lalettaan,Positive ,2
1087,ോ ം real megastar ilove mammukka,Positive ,2
1088,Mammooka ingalu powli anu Waiting,Positive ,2
1089,Inganoru adaar trailer kanditt dislike adikkan aarkka thonnukaa even the haters cannot ikka superb star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
1090,Havy Trailer enikkoru 10 like Tharp,Positive ,2
1091,Idivett trailer Mammukka ennum njangalde swantham,Positive ,2
1092,lalettan annum innum kolla mass ejjathi feel,Positive ,2
1093,Prithvirajnte movie alle Appol aa oru standard prathikeshikam Trailer kalakki,Positive ,2
1094,Marakkar polichadukkum Mone kando laletta Love you,Positive ,2
1095,IAM LALETTAN fan but Mammokka us marana mass,Positive ,2
1096,Padam muzhuvan trailer il thanne indalla,Mixed_feelings ,1
1097,Nala movie aayirunu ottum flexible alaatha lalettann edhin onum patilaa meesha pirii role thanaal ok,Negative ,0
1098,Ntammo ikka pwolichu Padam kidu Aayirikkum,Positive ,2
1099,2 k dislikes Nthonadey nallathine nallath enn parayanam Kayakulam kochuniye kall Kollam,Negative ,0
1100,Pwli pwli entammoooo reksha illa marana mass Ettan pakka masss,Positive ,2
1101,Trailer ethra thavana kandunn oorma ollavarundo kandittum kandittum mathiyaavunnillaa ikkaa,Positive ,2
1102,Katta waiting mone aganeyenkilum 8or clock aayikundenkil,Positive ,2
1103,vishuvinu padakkam kittathe iriikayirunnu ikkayudepadakkam vannappo santhoshaaayi,Negative ,0
1104,Katta Waiting Suraj Ettanteyum Saubin Sahirinteyum Vere Level Comady Film Aaavaam,Positive ,2
1105,Kanditt oru 10 Kollam mumbu irangiyenkil Hit aakenda item pole thonni Anyways all the best Team TP,Mixed_feelings ,1
1106,Polich Best film in 2019,Positive ,2
1107,ithu tanda mammoty late aayi vandhalum latest aayi vanthiduve da,Positive ,2
1108,Dislike adikunavanmaruda oru thandakku vili varavu vechakke,Negative ,0
1109,Luccifer trailerinu 10 millionilethicha Editarmaarile pon sooryan,Positive ,2
1110,Mammokka nigalude hardworkinu nalla vijayam thane kittum,Positive ,2
1111,Ntey mashey Sammadikoollalley ikka fan akann,Positive ,2
1112,Fuckin hell Kalakki mone,Mixed_feelings ,1
1113,Endhinaa makkale kooduthal aa varavoru varavaraaan mmle swandham ikka,Positive ,2
1114,Ee onam ini arum nokkandaa ettan parayan paranju,Positive ,2
1115,Trailer rum teaser rum Vidal cinema eganeya endho Chilayidathokke VELLIMOOGA FEEL kittyavarokke adikkeda like,Mixed_feelings ,1
1116,bilalainu david nainanu undaya nalla kolakolli item,Positive ,2
1117,eda rithwik nine njan theriparjilaloo ennitt ninte samkkaram kanichuvale f fff valarthu dhosham nint ppp,Negative ,0
1118,Trailer superb but odiyanum inganaarnnu,Mixed_feelings ,1
1119,pinne JAPAN ne kurich parayanda nalu BENGALIKAL ninn randu sidelnn mannu valichu kadalilekk ittal theeravunnathe ullu,Mixed_feelings ,1
1120,13 minutes 94k viewers ith polikkum,Positive ,2
1121,Ithoru powli powlikkum ikka marana mass,Positive ,2
1122,Ithu vere oru cinema aakiya mathiyayirinnu This is nothing at all like pokkiriraja,Mixed_feelings ,1
1123,Ithu vere level aane makkale,Positive ,2
1124,KANJI CHODHICHU INI ARUM VARARUTH ASSAL BIRIYANI THANNE ANGU THANNU VITTITTUNDENNU PARANJEKKU,Positive ,2
1125,Ithoru onn onnara item thanne Love u mammoookaaa,Positive ,2
1126,Ithinidakk 2 pearum dislike paniyum kashttam,Negative ,0
1127,1 23 ee shot repeat adich theatre il enganirikkum enn alojich romanjam konda etra perond,Positive ,2
1128,Ethokke aranavo unlike adikkuneeee Aaaa Freak pennu song like adichavar analley,Negative ,0
1129,Kalakkan kidu marana mass mammukka pwolikyum,Positive ,2
1130,Aadyayitta oru comment vidune video kandaal aarum onnu comment ittupovum,Positive ,2
